type,timestamp,denom,amount,from_address,to_address,tx_hash
/cosmos.bank.v1beta1.MsgSend,2022-05-11 06:36:58,usd,745687699.00000000,terra1mr8j3d3gc56l97nstl2w5q9p4hehrfr82hy8yu,terra14tlthgtg6ep6xnqptyg8dp3gcq4jxvgqmskwkd,07A12C93FFADF2855AEA7A919155FB1F328FF176B7E17DC0045EA5CF9C118B9F
/cosmos.bank.v1beta1.MsgSend,2022-05-11 06:40:01,usd,745000000.00000000,terra14tlthgtg6ep6xnqptyg8dp3gcq4jxvgqmskwkd,terra19prvtg0g32x6044xw87nj2xpslgynads5qqqqq,581FE395FDC381DA5A53067E01EC04F5F8C501ED9064E278F505078E641FEB18
/cosmos.bank.v1beta1.MsgSend,2022-05-09 21:03:21,usd,576260330.00000000,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,terra1jrq7xa63a4qgpdgtj70k8yz5p32ps9r7mlj3yr,63FAFF040AA7BEF56DC6E531C22326D750A9F356E0237C46AB117B74A7F5739A
/cosmos.bank.v1beta1.MsgSend,2022-05-10 02:03:56,usd,423886800.00000000,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,terra1jrq7xa63a4qgpdgtj70k8yz5p32ps9r7mlj3yr,2FFB95786009488FAA7952B11B230859CA5D59209B51C121168B1E0C591E47D6
/cosmos.bank.v1beta1.MsgSend,2022-05-10 09:41:48,usd,402795052.00000000,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,terra1jrq7xa63a4qgpdgtj70k8yz5p32ps9r7mlj3yr,0666182C7E6F364869B4270A6FA262409BA8C6DFA0BF9C50337C93699B1C8BCA
/cosmos.bank.v1beta1.MsgSend,2022-05-11 07:40:14,usd,400000000.00000000,terra1jrq7xa63a4qgpdgtj70k8yz5p32ps9r7mlj3yr,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,15574D7CEA4A4473CE1E92B6EA681AA05F9CE29BE90234D50EAD0225C1169A29
/cosmos.bank.v1beta1.MsgSend,2022-05-08 02:00:12,usd,346470224.77880000,terra1amr42cacpt6jjspctxjalehsulx30nmvpp4uhx,terra1fvfvd90gu970rxrz206xrkjsg6nvm2ea0cwqxq,2B8AF9C4BC7627108D7ED4F6072363160C0E255D66F23D9723B5FE0ED8EEDFA2
/cosmos.bank.v1beta1.MsgSend,2022-05-08 02:01:21,usd,346470224.47880000,terra1fvfvd90gu970rxrz206xrkjsg6nvm2ea0cwqxq,terra1dr7ackrxsqwmac2arx26gre6rj6q3sv29fnn7k,83D1632425210410266E9E257C4AE64AC60E1D4BF1C3DE8EFC0B95C1482E024A
/cosmos.bank.v1beta1.MsgSend,2022-05-09 19:18:58,usd,265598784.87489200,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,C829AAE1D3DDF4432BD5B27C28CDC5EA44EA88232B452302F2CF73D1271D43CC
/cosmos.bank.v1beta1.MsgSend,2022-05-08 03:00:45,usd,175794822.00000000,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,terra1jrq7xa63a4qgpdgtj70k8yz5p32ps9r7mlj3yr,1F4D59B330859CC6F9F5BD662C2BA1ACDD07EE57E5D754B855194C0708BCE67D
/cosmos.bank.v1beta1.MsgSend,2022-05-09 21:10:09,usd,166027514.87882300,terra14ns2ltsvm5y3rtl3gkr2nnx6t3dqep62wlk2m3,terra13yxhrk08qvdf5zdc9ss5mwsg5sf7zva9xrgwgc,7C4C70241BDAFE3BE9637C6B9BE5BCF4EB682E27072642D6BBBC045E23941C61
/cosmos.bank.v1beta1.MsgSend,2022-05-10 01:38:57,usd,164976706.75966300,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,FAD38D0464008B80513C51E53A0C8ADFE6C8D5E446A8485774329B56851EA0F0
/cosmos.bank.v1beta1.MsgSend,2022-05-11 08:40:40,usd,153165224.40510200,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,terra1hhj92twle9x8rjkr3yffujexsy5ldexak5rglz,2CA5A8E572DCC71A101B3779424870CD5C1A49E1899648A5A4479EA25950CB32
/cosmos.bank.v1beta1.MsgSend,2022-05-09 17:08:46,usd,151684636.44238400,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,94574E3B73A1731A4E91F76559A4ED3A59D657EC2A710062F91F1918889B3DB9
/cosmos.bank.v1beta1.MsgSend,2022-05-10 10:46:44,usd,146316539.76701200,terra1aawj3d4he47q54duanz2rl2q0fq8rx3z6ra3kf,terra13yxhrk08qvdf5zdc9ss5mwsg5sf7zva9xrgwgc,02EFFB6CF261B2FA54408708467E04C99475A9CA1DD0009C1595549E41C141E4
/cosmos.bank.v1beta1.MsgSend,2022-05-10 00:25:41,usd,139600857.70790000,terra1amr42cacpt6jjspctxjalehsulx30nmvpp4uhx,terra1fvfvd90gu970rxrz206xrkjsg6nvm2ea0cwqxq,CC33A93E48827D60AE41D83675293E053A5187C14523CB2E5B555041D7687F1A
/cosmos.bank.v1beta1.MsgSend,2022-05-10 00:49:36,usd,139600857.40790000,terra1fvfvd90gu970rxrz206xrkjsg6nvm2ea0cwqxq,terra1dr7ackrxsqwmac2arx26gre6rj6q3sv29fnn7k,658BFADD7058390A06BB372FE679FAE8856FDF766EB899F4604C9C256F44EDCC
/cosmos.bank.v1beta1.MsgSend,2022-05-08 15:40:44,usd,139215467.00000000,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,terra1jrq7xa63a4qgpdgtj70k8yz5p32ps9r7mlj3yr,8FFB503AF8CCB11EFAF7CA7299982D474961F1698B80E24AEB24CA05FDA81248
/cosmos.bank.v1beta1.MsgSend,2022-05-07 22:21:08,usd,138742182.00000000,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,terra1jrq7xa63a4qgpdgtj70k8yz5p32ps9r7mlj3yr,4F1A2FF108378C3395F455BF7F8483AEFDABF835C770287345EAF09654F86277
/cosmos.bank.v1beta1.MsgSend,2022-05-07 16:40:37,usd,138061172.00000000,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,terra1jrq7xa63a4qgpdgtj70k8yz5p32ps9r7mlj3yr,5AA671ED4719EF8E6BBA0D48807D45BED535518D43A6D4C23F150A97B582C8C0
/cosmos.bank.v1beta1.MsgSend,2022-05-09 16:45:46,usd,136000000.00000000,terra1xmr5j80l7446zqrn2093vl7tl37ulsdv97y69k,terra19prvtg0g32x6044xw87nj2xpslgynads5qqqqq,C0D275585A904D0354A16F89C357334798E75E43442A65EDEC8EA7C4D822C9F8
/cosmos.bank.v1beta1.MsgSend,2022-05-07 23:40:50,usd,134984033.00000000,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,terra1jrq7xa63a4qgpdgtj70k8yz5p32ps9r7mlj3yr,4995C355B511D7BF9CD2DC248DEE91B2B0BEAC7617CAFCA99D9254C527963F0A
/cosmos.bank.v1beta1.MsgSend,2022-05-07 23:28:56,usd,131018763.04424700,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,5ECB8BE65914D0C2D4AAEFA0B02C4188B9D50B98158FF985CC4DB5448D9EFE3E
/cosmos.bank.v1beta1.MsgSend,2022-05-11 08:20:34,usd,130758861.97077400,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,terra1p0vl4s4gp46vy6dm352s2fgtw6hccypph7zc3u,54B24EC8B2C9DB38E6DC17C75B242407EE48B3D9FA5612A4F5835F20636B98A9
/cosmos.bank.v1beta1.MsgSend,2022-05-08 09:00:53,usd,130159479.00000000,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,terra1jrq7xa63a4qgpdgtj70k8yz5p32ps9r7mlj3yr,06145E7308CB73EB7A5890BEF68966BA59FD9342286D29B3755084E5E9FC8565
/cosmos.bank.v1beta1.MsgSend,2022-05-10 07:39:00,usd,115562457.36816700,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,C5315F40645FA1C2838C1D6C2B10A179C048E89DACF51AB0D14D99F5EE6F70A3
/cosmos.bank.v1beta1.MsgSend,2022-05-08 07:12:23,usd,114182732.59379600,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,5E613FBC59C6E12C6BA53623B37B070B3D0EEE57CC8950E748CFC196366E09AA
/cosmos.bank.v1beta1.MsgSend,2022-05-10 05:34:02,usd,112120480.00000000,terra1rvxcszyfecrt2v3a7md8p30hvu39kj6xf48w9e,terra1chq5ps8yya004gsw4xz62pd4psr5hafe7kdt6d,510579C62AD8F4F4B9126D66AB58B820D8732068CB1A5B65EC183A746FDD88E7
/cosmos.bank.v1beta1.MsgSend,2022-05-05 05:42:06,usd,111111111.11111100,terra15lmkgqdfvhjfyu8k38y832sz5sfdgfg56a73sq,terra1kq5feza5a20nl6lllqlv3mhvukn2xyq8eejlwv,7284FF6E2DF0290088BA79D998EB3D8771E75973769A3E8953B79426CF403C82
/cosmos.bank.v1beta1.MsgSend,2022-05-11 08:29:01,usd,108286694.13058000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,4311BD8C1E09B4C03F06B5F06BDC9AD48FF18C9B2510B23C520D3AB4C6A9ECA3
/cosmos.bank.v1beta1.MsgSend,2022-05-10 02:21:42,usd,100000000.000000000000,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,terra1hhj92twle9x8rjkr3yffujexsy5ldexak5rglz,BA998B272778B02F4A849D545CADAB85DB85DE76EC249E6F2A05EB953648DE03
/cosmos.bank.v1beta1.MsgSend,2022-05-09 15:40:47,usd,100000000.000000000000,terra1xpcsvh9w4cg07rq9ne8pvgg5277e0jtpk0kjcp,terra14an09u284xacxnt3pwg7p0re5dd4amvkunuxh3,CB6DBB531F935CA184D9562AA427E62C597DD51255F4E6CFE8355B5FA6322193
/cosmos.bank.v1beta1.MsgSend,2022-05-10 10:41:14,usd,100000000.000000000000,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,terra1p0vl4s4gp46vy6dm352s2fgtw6hccypph7zc3u,26A5DCC55E190206871EB6BA52FACD7217F3D135EA017DB52366E926A2150E4A
/cosmos.bank.v1beta1.MsgSend,2022-05-09 15:43:15,usd,99999999.960000000000,terra14an09u284xacxnt3pwg7p0re5dd4amvkunuxh3,terra1nm0rrq86ucezaf8uj35pq9fpwr5r82clp5z7r5,1F360FC6173F785759138051324B45AD4B98D335C678EEC105D4FC23E97DD9AC
/cosmos.bank.v1beta1.MsgSend,2022-05-10 14:27:31,usd,99999991.030000000000,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,terra14tlthgtg6ep6xnqptyg8dp3gcq4jxvgqmskwkd,B1DBE06B7668F05D715A378EF851B209D328DA4E412DD5C22B05F4537EA16C64
/cosmos.bank.v1beta1.MsgSend,2022-05-10 22:39:40,usd,94999999.000000000000,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,terra14tlthgtg6ep6xnqptyg8dp3gcq4jxvgqmskwkd,E04F5842D9232327C7976505C7D8076F920ABCF98C1724FA871CA23F70BD2443
/cosmos.bank.v1beta1.MsgSend,2022-05-08 02:58:56,usd,94706836.157148000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,72C4A045D58F355596A41BA7CA9A8312A7A2F803BE31F2AEA9DB8CA8AF58CB91
/cosmos.bank.v1beta1.MsgSend,2022-05-11 02:21:12,usd,93999999.000000000000,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,terra14tlthgtg6ep6xnqptyg8dp3gcq4jxvgqmskwkd,EFB3D33B966C6F574D9BEB5A93A756B4FB235A74E3F549F97FB65203EEF2CC5E
/cosmos.bank.v1beta1.MsgSend,2022-05-11 14:35:26,usd,93667100.000000000000,terra1ny3ndl9awztxn52ktuakw8zrtdkmvu0cc8g32g,terra1luagdjcr9c9yvp3ak4d7chjm5gldcmgln5rku5,6390DBD231301E41B993A5B8774B0CB852C32769DFDB85C2479A3576C5A799A0
/cosmos.bank.v1beta1.MsgSend,2022-05-09 20:14:35,usd,90000000.000000000000,terra1xpcsvh9w4cg07rq9ne8pvgg5277e0jtpk0kjcp,terra1xku9698k9fsrvehkz40n0uh0kyvqsd5zwkpxp2,7B2F1692F551F3B8BA82A6B9A078EBD0B1DFBBBFD682F6D56D8F58EF2FFDD909
/cosmos.bank.v1beta1.MsgSend,2022-05-09 22:05:50,usd,90000000.000000000000,terra1xmr5j80l7446zqrn2093vl7tl37ulsdv97y69k,terra19prvtg0g32x6044xw87nj2xpslgynads5qqqqq,BC911B5C77E281DB1E553AF940C38BF704F95B25360370D00DDB4BAAB6825402
/cosmos.bank.v1beta1.MsgSend,2022-05-10 21:52:47,usd,85000000.000000000000,terra14tlthgtg6ep6xnqptyg8dp3gcq4jxvgqmskwkd,terra19prvtg0g32x6044xw87nj2xpslgynads5qqqqq,7E86F59362286D13599D728031666302836B158F385B9A18CE0AA883E826B475
/cosmos.bank.v1beta1.MsgSend,2022-05-11 06:29:50,usd,80000000.000000000000,terra1ny3ndl9awztxn52ktuakw8zrtdkmvu0cc8g32g,terra1luagdjcr9c9yvp3ak4d7chjm5gldcmgln5rku5,068AA97CBDCA6989613E222B3FEFB36911B2FAAC2C90273D392A3B934124DF42
/cosmos.bank.v1beta1.MsgSend,2022-05-08 15:39:01,usd,79553946.594084000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,2FFE4E11641796649DE747410BB75286933C2879A36CA0798A2032B99FC52BB6
/cosmos.bank.v1beta1.MsgSend,2022-05-10 08:43:22,usd,75696800.407015000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,0B6372A7F22B7B1AF543AAF35E68750B067006C8F9C1F00344AFC0AD531AD78E
/cosmos.bank.v1beta1.MsgSend,2022-05-08 18:29:43,usd,75000000.000000000000,terra1se6qceqernyn4x0padrpswthlxfexclqdk0skt,terra18ytmasmtmpmkl50xtlj4dl32t9j8e4ca4z5lnj,1FF3BABD24DFCB6EF96C5E731DD43945A7422D312F5F974661F8B8AEFD8E6009
/cosmos.bank.v1beta1.MsgSend,2022-05-04 17:43:25,usd,75000000.000000000000,terra1dpt9uk4gv28ggmy7j7w9huzn2dhca5fxgc5a7c,terra1se6qceqernyn4x0padrpswthlxfexclqdk0skt,23750D2C3165F8618D86580B10F2ADC46CE320B6425279881E3EA80A3AC60265
/cosmos.bank.v1beta1.MsgSend,2022-05-08 20:39:33,usd,74999999.909101000000,terra18ytmasmtmpmkl50xtlj4dl32t9j8e4ca4z5lnj,terra1dpt9uk4gv28ggmy7j7w9huzn2dhca5fxgc5a7c,6BAB99335964F6C44A1E82763FA3D048C1A162B7880D01AF2199A09F89B6D138
/cosmos.bank.v1beta1.MsgSend,2022-05-04 17:48:32,usd,74999999.883233000000,terra1se6qceqernyn4x0padrpswthlxfexclqdk0skt,terra128ggec6cl73vgwsr2y097475877fcldgg459lw,D8D89D3CF8414CC9C3F0C981E6165B423810BC1942720C0B9DB7D2E5666407C1
/cosmos.bank.v1beta1.MsgSend,2022-05-05 08:35:11,usd,74999999.764253000000,terra128ggec6cl73vgwsr2y097475877fcldgg459lw,terra195wtjmpjxhp336mclqfsyk2plvs8mw3lhsc5nc,955E8BF008488010D9CDF5ADF901D506CC21B7A5E2B758A04908A8A29B78B2C2
/cosmos.bank.v1beta1.MsgSend,2022-05-07 22:18:59,usd,73903301.274771000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,06D09887DAF177461DAE8BA2F61A1C7F8E1E511D6FA660B39AE1B2EC6700FFAA
/cosmos.bank.v1beta1.MsgSend,2022-05-08 18:20:26,usd,73499999.820202000000,terra128ggec6cl73vgwsr2y097475877fcldgg459lw,terra1se6qceqernyn4x0padrpswthlxfexclqdk0skt,18C7E1440C56650CF2A47449D0A25EBCA2C20D44117091E15B17C92D8D6E517D
/cosmos.bank.v1beta1.MsgSend,2022-05-09 22:28:43,usd,71747035.115824000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,756F3ED964CC68DBCDBFFC8285050155161950B1B6F175D9137B818B03400E79
/cosmos.bank.v1beta1.MsgSend,2022-05-08 01:40:15,usd,69634037.649193000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,5A00DDDE8B7832BA41D5FDA142448ADE4C346A6AAC6B0EE15F233573581CE80D
/cosmos.bank.v1beta1.MsgSend,2022-05-09 17:59:00,usd,67920352.774678000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,9E3A5FB3E70C465B52235CCEF1F7E5A0360759743F1E873D55950CD49C025527
/cosmos.bank.v1beta1.MsgSend,2022-05-08 15:29:27,usd,67000000.000000000000,terra13yxhrk08qvdf5zdc9ss5mwsg5sf7zva9xrgwgc,terra17p4mqd7yl9m0r7cfv0nf9s9zae3d3gm4tmyg2a,FBB46A4D53F5433ABF0A68C4FF8703CC251167979B841FD567F77E711BE1D784
/cosmos.bank.v1beta1.MsgSend,2022-05-08 04:15:08,usd,66000000.000000000000,terra1jucupy5asr7y345jnvcdueajjce6qjuzz60w3v,terra1n6rn7p908leepjvp7fhky24n5ue0m2nxvay9vc,B39F12437FC9E1702D1E3E844D0F5FC48513FB0E3F7592E93528E7D23C408F98
/cosmos.bank.v1beta1.MsgSend,2022-05-08 04:17:00,usd,65999999.700000000000,terra1n6rn7p908leepjvp7fhky24n5ue0m2nxvay9vc,terra1dr7ackrxsqwmac2arx26gre6rj6q3sv29fnn7k,906B74E30B5DEF7367FD1BDB93C5A985FF6337B74DD02750078077ECD52B7DE6
/cosmos.bank.v1beta1.MsgSend,2022-05-11 06:43:16,usd,64000000.000000000000,terra19prvtg0g32x6044xw87nj2xpslgynads5qqqqq,terra1lewnh53gt0hzgjejrtwdz8q7dennz09s6ds4k2,96C9C24226D467E60801EFD6258B607995C9E8C933D2D54FC1AE523B9945D5BA
/cosmos.bank.v1beta1.MsgSend,2022-05-11 06:43:16,usd,64000000.000000000000,terra19prvtg0g32x6044xw87nj2xpslgynads5qqqqq,terra1g5dmf4qpmdrcw77d3ty6djrgujt8r2n3lgyknj,96C9C24226D467E60801EFD6258B607995C9E8C933D2D54FC1AE523B9945D5BA
/cosmos.bank.v1beta1.MsgSend,2022-05-11 06:43:16,usd,64000000.000000000000,terra19prvtg0g32x6044xw87nj2xpslgynads5qqqqq,terra1nexqdq252acp09m9eler7jhg9kd3rqfzkek9r0,96C9C24226D467E60801EFD6258B607995C9E8C933D2D54FC1AE523B9945D5BA
/cosmos.bank.v1beta1.MsgSend,2022-05-11 06:43:16,usd,64000000.000000000000,terra19prvtg0g32x6044xw87nj2xpslgynads5qqqqq,terra14tlthgtg6ep6xnqptyg8dp3gcq4jxvgqmskwkd,96C9C24226D467E60801EFD6258B607995C9E8C933D2D54FC1AE523B9945D5BA
/cosmos.bank.v1beta1.MsgSend,2022-05-11 06:43:16,usd,64000000.000000000000,terra19prvtg0g32x6044xw87nj2xpslgynads5qqqqq,terra17p4mqd7yl9m0r7cfv0nf9s9zae3d3gm4tmyg2a,96C9C24226D467E60801EFD6258B607995C9E8C933D2D54FC1AE523B9945D5BA
/cosmos.bank.v1beta1.MsgSend,2022-05-11 06:43:16,usd,64000000.000000000000,terra19prvtg0g32x6044xw87nj2xpslgynads5qqqqq,terra1v49w0m38fe87edhqdv30w96wq0pz6u6548q9gj,96C9C24226D467E60801EFD6258B607995C9E8C933D2D54FC1AE523B9945D5BA
/cosmos.bank.v1beta1.MsgSend,2022-05-11 06:43:16,usd,64000000.000000000000,terra19prvtg0g32x6044xw87nj2xpslgynads5qqqqq,terra14ny376fe7hys2zqxwc87zp2achp9tju5q6jul4,96C9C24226D467E60801EFD6258B607995C9E8C933D2D54FC1AE523B9945D5BA
/cosmos.bank.v1beta1.MsgSend,2022-05-11 06:43:16,usd,64000000.000000000000,terra19prvtg0g32x6044xw87nj2xpslgynads5qqqqq,terra1mer7nd843n5g3v37xxtd3hude6t5rf4cq3mnae,96C9C24226D467E60801EFD6258B607995C9E8C933D2D54FC1AE523B9945D5BA
/cosmos.bank.v1beta1.MsgSend,2022-05-11 06:43:16,usd,64000000.000000000000,terra19prvtg0g32x6044xw87nj2xpslgynads5qqqqq,terra1t8szgklntcwxyfyflucuq895gpjr8wn6tsqxye,96C9C24226D467E60801EFD6258B607995C9E8C933D2D54FC1AE523B9945D5BA
/cosmos.bank.v1beta1.MsgSend,2022-05-11 06:43:16,usd,64000000.000000000000,terra19prvtg0g32x6044xw87nj2xpslgynads5qqqqq,terra12qmfcxy8kahwt44tn4aq4t6kdmtyer38xnrh7m,96C9C24226D467E60801EFD6258B607995C9E8C933D2D54FC1AE523B9945D5BA
/cosmos.bank.v1beta1.MsgSend,2022-05-11 14:28:57,usd,63256854.796802000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,F1D9B764634DB40533CA03FCEDE022A068B6E6A3409FCF3CDAABF3CF8A42805C
/cosmos.bank.v1beta1.MsgSend,2022-05-10 09:28:56,usd,63173955.000590000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,795B2A2EB4455DF9C81BB9F943F6E54781E7C6E85F6148BA75F3241701768DE5
/cosmos.bank.v1beta1.MsgSend,2022-05-11 13:38:52,usd,61919976.242274000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,2199D040800BEF6040D305D6F78FD6065AFADE566E08A967FE6A1C450D98F69D
/cosmos.bank.v1beta1.MsgSend,2022-05-09 20:29:16,usd,61357144.517824000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,6B3F4978AD8289474FF7E0FD9C67BC78C836227DCBFC5BA612C31D56424B0356
/cosmos.bank.v1beta1.MsgSend,2022-05-10 13:43:42,usd,60000000.000000000000,terra14tlthgtg6ep6xnqptyg8dp3gcq4jxvgqmskwkd,terra19prvtg0g32x6044xw87nj2xpslgynads5qqqqq,B2DEC93B5B55BA258E6A34118E0DC4A04C75F626AF886E614A32F9B475F1FF34
/cosmos.bank.v1beta1.MsgSend,2022-05-09 18:18:32,usd,59904191.769514000000,terra1yz2ntarfg0cpq0a0wnr77tnhmf8vknsdszarft,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,D19503922E84DFCFA4FEE82FD0F2D2457F64750FF7EDED955799F59366F18586
/cosmos.bank.v1beta1.MsgSend,2022-05-11 07:00:46,usd,58201910.000000000000,terra1ny3ndl9awztxn52ktuakw8zrtdkmvu0cc8g32g,terra1luagdjcr9c9yvp3ak4d7chjm5gldcmgln5rku5,4F4778EEDB69DD754C8C606D877B6D2B7CDFDF3F3D58C3C88082DF2983BA04EB
/cosmos.bank.v1beta1.MsgSend,2022-05-10 06:39:00,usd,57632095.042126000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,6585C2A8137C779AE04FCC89BF56663EBF18E19B295727ACAA1ADB84E047F175
/cosmos.bank.v1beta1.MsgSend,2022-05-11 09:48:59,usd,56667250.480664000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,74257F328EECC287BE9D277A4064CACAC9ABEE46D7ABD7B6B4B488295A14BF2D
/cosmos.bank.v1beta1.MsgSend,2022-05-11 03:29:08,usd,56000000.000000000000,terra1xpcsvh9w4cg07rq9ne8pvgg5277e0jtpk0kjcp,terra1p54hc4yy2ajg67j645dn73w3378j6k05v52cnk,4047A7B9709B0373D24A2E8304274647AA9A4BB1C96C81A25CDB87915ACB73CC
/cosmos.bank.v1beta1.MsgSend,2022-05-09 23:09:04,usd,55427426.295504000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,A50D2F232019FE956E4507C15781B2C5726B6421C0CDFAE7CEBA638AA547909F
/cosmos.bank.v1beta1.MsgSend,2022-05-11 03:18:44,usd,55000000.000000000000,terra14tlthgtg6ep6xnqptyg8dp3gcq4jxvgqmskwkd,terra1xpcsvh9w4cg07rq9ne8pvgg5277e0jtpk0kjcp,4069201F9C1C1755B98B257625DF4CFCED77334A46F2E1A7659C4B61D6CD2826
/cosmos.bank.v1beta1.MsgSend,2022-05-08 03:42:05,usd,54215870.000000000000,terra1rvxcszyfecrt2v3a7md8p30hvu39kj6xf48w9e,terra1chq5ps8yya004gsw4xz62pd4psr5hafe7kdt6d,F5406FCBDCE3887CF9E6F3A6A293006DAC8DCA24B993F065B71B0C9CBB0F5768
/cosmos.bank.v1beta1.MsgSend,2022-05-10 05:58:59,usd,54075158.913981000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,4B0246D63396D03A429BBEB1D04BDB6EB3873523B098BB8A090BA19E66E04979
/cosmos.bank.v1beta1.MsgSend,2022-05-07 05:59:22,usd,52644201.133188000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,F1306181042401CA542E50F7DC74D527221E1ED820B170DCD10E4DACC5D17466
/cosmos.bank.v1beta1.MsgSend,2022-05-08 15:09:26,usd,51000000.000000000000,terra195wtjmpjxhp336mclqfsyk2plvs8mw3lhsc5nc,terra128ggec6cl73vgwsr2y097475877fcldgg459lw,DC023F5DFD4FDCCD070B15DF3B665541F1570D3CAD4DFBEB0934588B1D5B6BF7
/cosmos.bank.v1beta1.MsgSend,2022-05-08 02:38:33,usd,50200071.081424000000,terra1cymh5ywgn4azak74h4gsrnakqgel4y9ssersvx,terra1gr0xesnseevzt3h4nxr64sh5gk4dwrwgszx3nw,9B5E216CA7325F574FE63DDACDC1108729618856216FC861E8FF868BB84D0DC0
/cosmos.bank.v1beta1.MsgSend,2022-05-07 22:52:54,usd,50003250.312093000000,terra1dw4l8leek007xl0px5pem79gp9s0r9d3cerr6f,terra13yxhrk08qvdf5zdc9ss5mwsg5sf7zva9xrgwgc,E797DC21E2F825CDDD1AEC1190D28240FEB110FAC9693319DBC092ECDA470889
